inst#,actual,predicted,error,probability, distribution
7259,1:00,1:00,,*1,0
7260,1:00,1:00,,*1,0
7261,1:00,1:00,,*1,0
7262,1:00,1:00,,*1,0
7263,1:00,1:00,,*1,0
7264,1:00,1:00,,*1,0
7265,1:00,1:00,,*1,0
7266,1:00,1:00,,*1,0
7267,1:00,1:00,,*1,0
7268,1:00,2:01,+,0.017,*0.983
7269,1:00,1:00,,*1,0
7270,1:00,1:00,,*1,0
7271,1:00,1:00,,*1,0
7272,1:00,1:00,,*1,0
7273,1:00,1:00,,*1,0
7274,1:00,1:00,,*1,0
7275,1:00,1:00,,*1,0
7276,1:00,1:00,,*1,0
7277,1:00,1:00,,*1,0
7278,1:00,1:00,,*1,0
7279,1:00,2:01,+,0,*1
7280,1:00,1:00,,*0.702,0.298
7281,1:00,1:00,,*1,0
7282,1:00,1:00,,*1,0
7283,1:00,1:00,,*1,0
7284,1:00,2:01,+,0,*1
7285,1:00,1:00,,*1,0
7286,1:00,1:00,,*0.976,0.024
7287,1:00,1:00,,*1,0
7288,1:00,1:00,,*1,0
7289,1:00,1:00,,*1,0
7290,2:01,1:00,+,*1,0
7291,1:00,2:01,+,0.286,*0.714
7292,1:00,1:00,,*1,0
7293,1:00,1:00,,*1,0
7294,1:00,1:00,,*1,0
7295,1:00,1:00,,*1,0
7296,1:00,2:01,+,0.018,*0.982
7297,1:00,2:01,+,0,*1
7298,1:00,1:00,,*1,0
7299,1:00,2:01,+,0.134,*0.866
7300,1:00,1:00,,*1,0
7301,1:00,1:00,,*1,0
7302,1:00,1:00,,*1,0
7303,1:00,1:00,,*1,0
7304,1:00,1:00,,*1,0
7305,1:00,2:01,+,0,*1
7306,1:00,1:00,,*1,0
7307,1:00,2:01,+,0.408,*0.592
7308,1:00,1:00,,*1,0
7309,1:00,1:00,,*1,0
7310,1:00,1:00,,*1,0
7311,1:00,1:00,,*0.985,0.015
7312,1:00,1:00,,*0.997,0.003
7313,1:00,1:00,,*1,0
7314,1:00,2:01,+,0,*1
7315,1:00,1:00,,*1,0
7316,1:00,1:00,,*1,0
7317,1:00,1:00,,*1,0
7318,1:00,1:00,,*1,0
7319,1:00,1:00,,*1,0
7320,1:00,1:00,,*1,0
7321,1:00,1:00,,*1,0
7322,1:00,1:00,,*0.981,0.019
7323,1:00,1:00,,*1,0
7324,1:00,2:01,+,0,*1
7325,1:00,1:00,,*1,0
7326,1:00,1:00,,*1,0
7327,1:00,1:00,,*1,0
7328,1:00,2:01,+,0.187,*0.813
7329,2:01,1:00,+,*1,0
7330,1:00,1:00,,*1,0
7331,1:00,1:00,,*1,0
7332,1:00,1:00,,*1,0
7333,1:00,2:01,+,0.018,*0.982
7334,1:00,1:00,,*1,0
7335,1:00,2:01,+,0,*1
7336,1:00,1:00,,*1,0
7337,1:00,1:00,,*0.999,0.001
7338,1:00,1:00,,*1,0
7339,1:00,2:01,+,0,*1
7340,1:00,1:00,,*0.976,0.024
7341,1:00,1:00,,*1,0
7342,1:00,2:01,+,0,*1
7343,1:00,1:00,,*1,0
7344,1:00,1:00,,*1,0
7345,1:00,1:00,,*1,0
7346,1:00,1:00,,*1,0
7347,1:00,1:00,,*1,0
7348,1:00,1:00,,*1,0
7349,1:00,1:00,,*1,0
7350,1:00,1:00,,*1,0
7351,1:00,1:00,,*0.934,0.066
7352,1:00,1:00,,*1,0
7353,1:00,2:01,+,0.002,*0.998
7354,1:00,1:00,,*0.631,0.369
7355,1:00,1:00,,*1,0
7356,1:00,1:00,,*1,0
7357,1:00,1:00,,*1,0
7358,1:00,1:00,,*1,0
7359,1:00,1:00,,*1,0
7360,1:00,1:00,,*1,0
7361,1:00,1:00,,*1,0
7362,1:00,1:00,,*0.998,0.002
7363,1:00,1:00,,*1,0
7364,1:00,1:00,,*1,0
7365,1:00,1:00,,*1,0
7366,1:00,1:00,,*1,0
7367,1:00,1:00,,*1,0
7368,1:00,1:00,,*1,0
7369,1:00,1:00,,*1,0
7370,1:00,1:00,,*1,0
7371,1:00,1:00,,*1,0
7372,1:00,1:00,,*1,0
7373,1:00,1:00,,*0.511,0.489
7374,1:00,1:00,,*1,0
7375,1:00,1:00,,*1,0
7376,1:00,1:00,,*1,0
7377,1:00,1:00,,*1,0
7378,1:00,1:00,,*1,0
7379,1:00,2:01,+,0.003,*0.997
7380,1:00,1:00,,*1,0
7381,1:00,1:00,,*1,0
7382,1:00,2:01,+,0,*1
7383,1:00,1:00,,*1,0
7384,1:00,1:00,,*1,0
7385,1:00,1:00,,*1,0
7386,1:00,1:00,,*0.995,0.005
7387,1:00,1:00,,*1,0
7388,1:00,1:00,,*1,0
7389,1:00,1:00,,*1,0
7390,1:00,2:01,+,0,*1
7391,1:00,1:00,,*0.949,0.051
7392,1:00,1:00,,*1,0
7393,1:00,1:00,,*0.998,0.002
7394,1:00,1:00,,*0.995,0.005
7395,1:00,1:00,,*1,0
7396,1:00,1:00,,*1,0
7397,1:00,1:00,,*1,0
7398,1:00,1:00,,*1,0
7399,1:00,2:01,+,0,*1
7400,1:00,2:01,+,0,*1
7401,1:00,1:00,,*1,0
7402,1:00,1:00,,*1,0
7403,1:00,1:00,,*1,0
7404,1:00,1:00,,*1,0
7405,1:00,1:00,,*1,0
7406,1:00,1:00,,*1,0
7407,1:00,1:00,,*0.855,0.145
7408,1:00,2:01,+,0,*1
7409,1:00,1:00,,*1,0
7410,1:00,1:00,,*1,0
7411,1:00,1:00,,*1,0
7412,1:00,1:00,,*1,0
7413,1:00,1:00,,*1,0
7414,1:00,1:00,,*1,0
7415,1:00,2:01,+,0,*1
7416,1:00,1:00,,*0.999,0.001
7417,1:00,1:00,,*1,0
7418,1:00,1:00,,*0.523,0.477
7419,1:00,1:00,,*1,0
7420,1:00,1:00,,*1,0
7421,1:00,1:00,,*1,0
7422,1:00,1:00,,*1,0
7423,1:00,1:00,,*1,0
7424,1:00,1:00,,*1,0
7425,1:00,1:00,,*1,0
7426,1:00,1:00,,*1,0
7427,1:00,1:00,,*1,0
7428,1:00,1:00,,*1,0
7429,1:00,1:00,,*1,0
7430,1:00,1:00,,*1,0
7431,1:00,1:00,,*0.89,0.11
7432,1:00,1:00,,*1,0
7433,1:00,1:00,,*1,0
7434,1:00,1:00,,*1,0
7435,1:00,1:00,,*1,0
7436,1:00,2:01,+,0,*1
7437,1:00,1:00,,*1,0
7438,1:00,1:00,,*1,0
7439,1:00,2:01,+,0,*1
7440,1:00,1:00,,*1,0
7441,1:00,1:00,,*1,0
7442,1:00,1:00,,*1,0
7443,1:00,1:00,,*1,0
7444,1:00,2:01,+,0,*1
7445,1:00,2:01,+,0.26,*0.74
7446,1:00,1:00,,*1,0
7447,1:00,1:00,,*1,0
7448,1:00,1:00,,*0.59,0.41
7449,1:00,1:00,,*1,0
7450,1:00,1:00,,*1,0
7451,1:00,1:00,,*0.987,0.013
7452,1:00,1:00,,*1,0
7453,1:00,1:00,,*1,0
7454,1:00,1:00,,*1,0
7455,1:00,1:00,,*1,0
7456,1:00,1:00,,*1,0
7457,1:00,1:00,,*1,0
7458,1:00,1:00,,*1,0
7459,1:00,1:00,,*1,0
7460,1:00,1:00,,*1,0
7461,1:00,1:00,,*1,0
7462,1:00,1:00,,*1,0
7463,1:00,1:00,,*1,0
7464,1:00,1:00,,*0.999,0.001
7465,1:00,1:00,,*1,0
7466,1:00,2:01,+,0.001,*0.999
7467,1:00,1:00,,*1,0
7468,1:00,1:00,,*1,0
7469,1:00,1:00,,*1,0
7470,1:00,2:01,+,0.007,*0.993
7471,1:00,1:00,,*1,0
7472,1:00,1:00,,*1,0
7473,1:00,1:00,,*1,0
7474,1:00,1:00,,*1,0
7475,1:00,1:00,,*0.996,0.004
7476,1:00,1:00,,*1,0
7477,1:00,1:00,,*1,0
7478,1:00,2:01,+,0,*1
7479,1:00,1:00,,*0.989,0.011
7480,1:00,1:00,,*0.755,0.245
7481,1:00,1:00,,*1,0
7482,1:00,1:00,,*1,0
7483,1:00,1:00,,*0.998,0.002
7484,1:00,1:00,,*1,0
7485,1:00,1:00,,*0.995,0.005
7486,1:00,2:01,+,0,*1
7487,1:00,1:00,,*1,0
7488,1:00,1:00,,*1,0
7489,1:00,1:00,,*1,0
7490,1:00,1:00,,*1,0
7491,1:00,2:01,+,0.002,*0.998
7492,1:00,2:01,+,0,*1
7493,1:00,1:00,,*1,0
7494,2:01,1:00,+,*1,0
7495,1:00,1:00,,*1,0
7496,1:00,1:00,,*1,0
7497,1:00,1:00,,*1,0
7498,1:00,2:01,+,0.001,*0.999
7499,1:00,1:00,,*1,0
7500,1:00,1:00,,*0.874,0.126
7501,1:00,1:00,,*0.996,0.004
7502,1:00,1:00,,*1,0
7503,1:00,1:00,,*1,0
7504,1:00,1:00,,*1,0
7505,1:00,1:00,,*1,0
7506,1:00,1:00,,*1,0
7507,1:00,1:00,,*1,0
7508,1:00,1:00,,*1,0
7509,1:00,2:01,+,0.156,*0.844
7510,1:00,1:00,,*0.528,0.472
7511,1:00,1:00,,*1,0
7512,1:00,1:00,,*1,0
7513,1:00,1:00,,*1,0
7514,1:00,1:00,,*1,0
7515,1:00,1:00,,*1,0
7516,1:00,2:01,+,0.139,*0.861
7517,1:00,1:00,,*1,0
7518,1:00,1:00,,*1,0
7519,1:00,1:00,,*1,0
7520,1:00,1:00,,*1,0
7521,1:00,1:00,,*1,0
7522,1:00,1:00,,*1,0
7523,1:00,1:00,,*1,0
7524,1:00,2:01,+,0.048,*0.952
7525,1:00,1:00,,*1,0
7526,1:00,1:00,,*0.885,0.115
7527,1:00,2:01,+,0,*1
7528,1:00,2:01,+,0,*1
7529,1:00,2:01,+,0,*1
7530,1:00,1:00,,*1,0
7531,1:00,1:00,,*1,0
7532,1:00,2:01,+,0,*1
7533,1:00,1:00,,*1,0
7534,1:00,1:00,,*1,0
7535,1:00,1:00,,*1,0
7536,1:00,1:00,,*1,0
7537,1:00,1:00,,*1,0
7538,1:00,1:00,,*1,0
7539,1:00,1:00,,*1,0
7540,1:00,1:00,,*1,0
7541,1:00,1:00,,*1,0
7542,1:00,1:00,,*1,0
7543,1:00,1:00,,*1,0
7544,1:00,1:00,,*1,0
7545,1:00,1:00,,*0.994,0.006
7546,1:00,1:00,,*1,0
7547,1:00,1:00,,*1,0
7548,1:00,1:00,,*1,0
7549,1:00,1:00,,*1,0
7550,1:00,1:00,,*1,0
7551,1:00,2:01,+,0.104,*0.896
7552,1:00,2:01,+,0.092,*0.908
7553,1:00,1:00,,*1,0
7554,1:00,2:01,+,0.026,*0.974
7555,1:00,2:01,+,0,*1
7556,1:00,1:00,,*1,0
7557,1:00,1:00,,*1,0
7558,1:00,1:00,,*0.999,0.001
7559,2:01,1:00,+,*1,0
7560,1:00,1:00,,*1,0
7561,1:00,2:01,+,0,*1
7562,1:00,1:00,,*1,0
7563,1:00,1:00,,*1,0
7564,1:00,2:01,+,0,*1
7565,1:00,1:00,,*1,0
7566,1:00,2:01,+,0.01,*0.99
7567,1:00,1:00,,*1,0
7568,1:00,1:00,,*1,0
7569,1:00,1:00,,*1,0
7570,1:00,1:00,,*1,0
7571,1:00,1:00,,*1,0
7572,1:00,1:00,,*1,0
7573,1:00,2:01,+,0,*1
7574,1:00,2:01,+,0,*1
7575,1:00,2:01,+,0,*1
7576,1:00,1:00,,*1,0
7577,1:00,1:00,,*1,0
7578,1:00,1:00,,*1,0
7579,1:00,1:00,,*1,0
7580,1:00,1:00,,*1,0
7581,1:00,1:00,,*0.965,0.035
7582,1:00,1:00,,*1,0
7583,1:00,1:00,,*1,0
7584,1:00,1:00,,*0.749,0.251
7585,1:00,1:00,,*0.979,0.021
7586,1:00,2:01,+,0.033,*0.967
7587,1:00,1:00,,*1,0
7588,1:00,1:00,,*1,0
7589,1:00,2:01,+,0.112,*0.888
7590,1:00,2:01,+,0,*1
7591,1:00,1:00,,*1,0
7592,1:00,1:00,,*0.565,0.435
7593,1:00,2:01,+,0,*1
7594,1:00,1:00,,*1,0
7595,1:00,1:00,,*1,0
7596,1:00,1:00,,*1,0
7597,1:00,1:00,,*1,0
7598,1:00,1:00,,*0.981,0.019
7599,1:00,1:00,,*1,0
7600,1:00,2:01,+,0.001,*0.999
7601,1:00,1:00,,*1,0
7602,1:00,2:01,+,0,*1
7603,1:00,1:00,,*1,0
7604,1:00,1:00,,*1,0
7605,1:00,1:00,,*1,0
7606,1:00,2:01,+,0.102,*0.898
7607,1:00,1:00,,*1,0
7608,1:00,1:00,,*1,0
7609,1:00,1:00,,*1,0
7610,1:00,1:00,,*1,0
7611,1:00,1:00,,*1,0
7612,1:00,2:01,+,0.386,*0.614
7613,1:00,1:00,,*1,0
7614,1:00,1:00,,*1,0
7615,1:00,1:00,,*1,0
7616,1:00,2:01,+,0.369,*0.631
7617,1:00,1:00,,*1,0
7618,1:00,1:00,,*1,0
7619,1:00,1:00,,*1,0
7620,1:00,2:01,+,0.274,*0.726
7621,1:00,1:00,,*1,0
7622,1:00,1:00,,*1,0
7623,1:00,2:01,+,0.002,*0.998
7624,1:00,1:00,,*0.967,0.033
7625,1:00,1:00,,*1,0
7626,1:00,1:00,,*1,0
7627,1:00,2:01,+,0,*1
7628,1:00,1:00,,*1,0
7629,1:00,1:00,,*0.998,0.002
7630,1:00,1:00,,*1,0
7631,1:00,1:00,,*1,0
7632,1:00,1:00,,*1,0
7633,1:00,1:00,,*1,0
7634,1:00,1:00,,*1,0
7635,1:00,1:00,,*1,0
7636,1:00,1:00,,*1,0
7637,1:00,1:00,,*1,0
7638,1:00,1:00,,*1,0
7639,1:00,1:00,,*1,0
7640,1:00,1:00,,*1,0
7641,1:00,1:00,,*1,0
7642,1:00,1:00,,*1,0
7643,1:00,1:00,,*1,0
7644,1:00,1:00,,*1,0
7645,1:00,1:00,,*1,0
7646,1:00,1:00,,*1,0
7647,2:01,2:01,,0,*1
7648,1:00,1:00,,*1,0
7649,2:01,1:00,+,*0.999,0.001
7650,1:00,1:00,,*1,0
7651,1:00,2:01,+,0,*1
7652,1:00,1:00,,*1,0
7653,1:00,2:01,+,0.002,*0.998
7654,1:00,1:00,,*1,0
7655,1:00,2:01,+,0,*1
7656,1:00,2:01,+,0,*1
7657,1:00,1:00,,*0.69,0.31
7658,1:00,1:00,,*1,0
7659,1:00,1:00,,*1,0
7660,1:00,1:00,,*1,0
7661,1:00,2:01,+,0,*1
7662,1:00,1:00,,*1,0
7663,1:00,1:00,,*1,0
7664,1:00,1:00,,*1,0
7665,1:00,2:01,+,0,*1
7666,1:00,1:00,,*1,0
7667,1:00,2:01,+,0.003,*0.997
7668,1:00,2:01,+,0,*1
7669,1:00,1:00,,*1,0
7670,1:00,1:00,,*1,0
7671,1:00,1:00,,*1,0
7672,1:00,1:00,,*1,0
7673,1:00,1:00,,*0.999,0.001
7674,1:00,2:01,+,0,*1
7675,1:00,2:01,+,0,*1
7676,1:00,1:00,,*0.693,0.307
7677,1:00,1:00,,*1,0
7678,1:00,1:00,,*1,0
7679,1:00,1:00,,*1,0
7680,1:00,1:00,,*1,0
7681,1:00,1:00,,*1,0
7682,1:00,1:00,,*1,0
7683,1:00,1:00,,*1,0
7684,1:00,1:00,,*1,0
7685,1:00,1:00,,*1,0
7686,1:00,1:00,,*1,0
7687,1:00,1:00,,*0.995,0.005
7688,1:00,1:00,,*1,0
7689,1:00,1:00,,*1,0
7690,1:00,1:00,,*1,0
7691,1:00,1:00,,*1,0
7692,1:00,1:00,,*1,0
7693,1:00,2:01,+,0,*1
7694,1:00,1:00,,*1,0
7695,1:00,2:01,+,0,*1
7696,1:00,1:00,,*1,0
7697,1:00,1:00,,*1,0
7698,1:00,1:00,,*1,0
7699,1:00,1:00,,*1,0
7700,1:00,2:01,+,0.105,*0.895
7701,1:00,1:00,,*1,0
7702,1:00,1:00,,*0.824,0.176
7703,1:00,2:01,+,0,*1
7704,1:00,1:00,,*1,0
7705,1:00,2:01,+,0,*1
7706,1:00,1:00,,*1,0
7707,1:00,1:00,,*1,0
7708,1:00,1:00,,*1,0
7709,1:00,1:00,,*0.894,0.106
7710,1:00,1:00,,*1,0
7711,1:00,1:00,,*1,0
7712,1:00,1:00,,*0.997,0.003
7713,2:01,2:01,,0,*1
7714,1:00,2:01,+,0,*1
7715,1:00,1:00,,*1,0
7716,1:00,1:00,,*1,0
7717,1:00,1:00,,*1,0
7718,1:00,1:00,,*1,0
7719,1:00,1:00,,*1,0
7720,1:00,1:00,,*1,0
7721,1:00,1:00,,*1,0
7722,1:00,1:00,,*0.999,0.001
7723,1:00,1:00,,*1,0
7724,1:00,1:00,,*1,0
7725,1:00,1:00,,*1,0
7726,1:00,1:00,,*0.999,0.001
7727,1:00,1:00,,*1,0
7728,1:00,1:00,,*1,0
7729,1:00,1:00,,*1,0
7730,1:00,2:01,+,0.09,*0.91
7731,1:00,1:00,,*1,0
7732,1:00,1:00,,*0.969,0.031
7733,1:00,1:00,,*1,0
7734,1:00,2:01,+,0.02,*0.98
7735,1:00,1:00,,*1,0
7736,1:00,1:00,,*1,0
7737,1:00,1:00,,*1,0
7738,1:00,1:00,,*1,0
7739,1:00,1:00,,*1,0
7740,1:00,1:00,,*0.999,0.001
7741,1:00,1:00,,*1,0
7742,1:00,1:00,,*1,0
7743,1:00,1:00,,*1,0
7744,1:00,1:00,,*1,0
7745,1:00,1:00,,*0.663,0.337
7746,1:00,1:00,,*1,0
7747,1:00,1:00,,*1,0
7748,1:00,1:00,,*1,0
7749,1:00,1:00,,*1,0
7750,1:00,1:00,,*1,0
7751,1:00,1:00,,*1,0
7752,1:00,1:00,,*1,0
7753,1:00,1:00,,*1,0
7754,1:00,1:00,,*0.998,0.002
7755,1:00,1:00,,*1,0
7756,1:00,1:00,,*0.992,0.008
7757,1:00,2:01,+,0,*1
7758,1:00,2:01,+,0.005,*0.995
7759,1:00,1:00,,*1,0
7760,1:00,1:00,,*1,0
7761,1:00,1:00,,*0.997,0.003
7762,1:00,1:00,,*1,0
7763,1:00,1:00,,*1,0
7764,1:00,1:00,,*1,0
7765,1:00,1:00,,*1,0
7766,1:00,1:00,,*0.992,0.008
7767,1:00,1:00,,*1,0
7768,1:00,2:01,+,0,*1
7769,1:00,1:00,,*1,0
7770,1:00,1:00,,*1,0
7771,1:00,1:00,,*0.995,0.005
7772,1:00,1:00,,*0.989,0.011
7773,1:00,1:00,,*1,0
7774,1:00,1:00,,*1,0
7775,1:00,1:00,,*1,0
7776,1:00,1:00,,*1,0
7777,1:00,1:00,,*1,0
7778,1:00,1:00,,*1,0
7779,1:00,2:01,+,0,*1
7780,1:00,1:00,,*1,0
7781,1:00,1:00,,*1,0
7782,1:00,1:00,,*1,0
7783,1:00,1:00,,*1,0
7784,1:00,1:00,,*1,0
7785,1:00,2:01,+,0,*1
7786,1:00,2:01,+,0.061,*0.939
7787,1:00,2:01,+,0.367,*0.633
7788,1:00,1:00,,*1,0
7789,1:00,1:00,,*0.996,0.004
7790,1:00,1:00,,*1,0
7791,1:00,2:01,+,0.095,*0.905
7792,1:00,1:00,,*1,0
7793,1:00,1:00,,*1,0
7794,1:00,2:01,+,0.001,*0.999
7795,1:00,1:00,,*1,0
7796,1:00,2:01,+,0.006,*0.994
7797,1:00,1:00,,*0.963,0.037
7798,1:00,1:00,,*1,0
7799,1:00,1:00,,*0.827,0.173
7800,1:00,1:00,,*0.999,0.001
7801,1:00,2:01,+,0.34,*0.66
7802,1:00,1:00,,*1,0
7803,1:00,1:00,,*1,0
7804,1:00,1:00,,*1,0
7805,1:00,1:00,,*1,0
7806,1:00,2:01,+,0,*1
7807,1:00,1:00,,*1,0
7808,1:00,2:01,+,0,*1
7809,1:00,1:00,,*1,0
7810,1:00,1:00,,*1,0
7811,1:00,1:00,,*1,0
7812,1:00,2:01,+,0.381,*0.619
7813,1:00,1:00,,*1,0
7814,1:00,1:00,,*1,0
7815,1:00,1:00,,*1,0
7816,1:00,1:00,,*0.937,0.063
7817,1:00,1:00,,*1,0
7818,1:00,1:00,,*1,0
7819,1:00,1:00,,*1,0
7820,1:00,1:00,,*1,0
7821,1:00,1:00,,*0.878,0.122
7822,1:00,1:00,,*1,0
7823,1:00,2:01,+,0.01,*0.99
7824,1:00,2:01,+,0.131,*0.869
7825,1:00,1:00,,*1,0
7826,1:00,2:01,+,0.001,*0.999
7827,1:00,1:00,,*1,0
7828,1:00,1:00,,*0.999,0.001
7829,1:00,1:00,,*1,0
7830,1:00,1:00,,*1,0
7831,1:00,1:00,,*1,0
7832,1:00,2:01,+,0,*1
7833,1:00,1:00,,*0.998,0.002
7834,1:00,1:00,,*1,0
7835,1:00,1:00,,*1,0
7836,1:00,1:00,,*1,0
7837,1:00,1:00,,*1,0
7838,1:00,1:00,,*1,0
7839,1:00,1:00,,*1,0
7840,1:00,1:00,,*1,0
7841,1:00,1:00,,*1,0
7842,1:00,1:00,,*1,0
7843,1:00,1:00,,*1,0
7844,1:00,1:00,,*1,0
7845,1:00,2:01,+,0,*1
7846,1:00,1:00,,*0.737,0.263
7847,1:00,1:00,,*1,0
7848,1:00,1:00,,*1,0
7849,1:00,1:00,,*1,0
7850,1:00,1:00,,*1,0
7851,1:00,1:00,,*1,0
7852,1:00,2:01,+,0.218,*0.782
7853,1:00,2:01,+,0,*1
7854,1:00,1:00,,*1,0
7855,1:00,2:01,+,0,*1
7856,1:00,1:00,,*1,0
7857,1:00,1:00,,*1,0
7858,1:00,1:00,,*1,0
7859,1:00,1:00,,*1,0
7860,1:00,1:00,,*1,0
7861,1:00,1:00,,*1,0
7862,1:00,1:00,,*1,0
7863,1:00,1:00,,*1,0
7864,1:00,1:00,,*1,0
7865,1:00,1:00,,*1,0
7866,1:00,1:00,,*1,0
7867,1:00,2:01,+,0.001,*0.999
7868,1:00,1:00,,*1,0
7869,1:00,1:00,,*1,0
7870,1:00,1:00,,*1,0
7871,1:00,1:00,,*1,0
7872,1:00,1:00,,*1,0
7873,1:00,1:00,,*1,0
7874,1:00,1:00,,*1,0
7875,1:00,1:00,,*1,0
7876,1:00,1:00,,*1,0
7877,1:00,2:01,+,0,*1
7878,1:00,1:00,,*1,0
7879,1:00,1:00,,*1,0
7880,1:00,1:00,,*1,0
7881,1:00,1:00,,*1,0
7882,1:00,1:00,,*1,0
7883,1:00,1:00,,*0.998,0.002
7884,1:00,1:00,,*0.517,0.483
7885,1:00,2:01,+,0,*1
7886,1:00,1:00,,*1,0
7887,1:00,1:00,,*0.999,0.001
7888,1:00,1:00,,*1,0
7889,1:00,1:00,,*1,0
7890,1:00,1:00,,*0.999,0.001
7891,1:00,1:00,,*1,0
7892,1:00,1:00,,*1,0
7893,1:00,1:00,,*1,0
7894,1:00,1:00,,*1,0
7895,1:00,1:00,,*1,0
7896,1:00,1:00,,*1,0
7897,1:00,2:01,+,0,*1
7898,1:00,1:00,,*1,0
7899,1:00,1:00,,*1,0
7900,1:00,1:00,,*1,0
7901,1:00,1:00,,*1,0
7902,1:00,2:01,+,0.002,*0.998
7903,1:00,1:00,,*0.729,0.271
7904,1:00,1:00,,*0.998,0.002
7905,1:00,1:00,,*1,0
7906,1:00,1:00,,*1,0
7907,1:00,1:00,,*1,0
7908,1:00,1:00,,*0.971,0.029
7909,1:00,1:00,,*1,0
7910,1:00,1:00,,*1,0
7911,1:00,1:00,,*1,0
7912,1:00,1:00,,*0.999,0.001
7913,1:00,1:00,,*1,0
7914,1:00,1:00,,*1,0
7915,1:00,1:00,,*1,0
7916,1:00,1:00,,*1,0
7917,1:00,1:00,,*1,0
7918,1:00,1:00,,*1,0
7919,1:00,1:00,,*1,0
7920,1:00,1:00,,*1,0
7921,1:00,1:00,,*1,0
7922,1:00,1:00,,*1,0
7923,1:00,1:00,,*1,0
7924,1:00,1:00,,*0.62,0.38
7925,1:00,1:00,,*1,0
7926,1:00,1:00,,*1,0
7927,1:00,2:01,+,0,*1
7928,1:00,1:00,,*1,0
7929,1:00,1:00,,*0.85,0.15
7930,1:00,2:01,+,0,*1
7931,1:00,1:00,,*1,0
7932,1:00,1:00,,*1,0
7933,1:00,1:00,,*1,0
7934,1:00,1:00,,*1,0
7935,1:00,1:00,,*1,0
7936,1:00,1:00,,*1,0
7937,1:00,1:00,,*1,0
7938,1:00,1:00,,*1,0
7939,1:00,2:01,+,0,*1
7940,1:00,1:00,,*1,0
7941,1:00,1:00,,*0.999,0.001
7942,1:00,1:00,,*0.81,0.19
7943,1:00,1:00,,*1,0
7944,1:00,1:00,,*0.961,0.039
7945,1:00,1:00,,*1,0
7946,1:00,1:00,,*1,0
7947,1:00,1:00,,*1,0
7948,1:00,2:01,+,0.011,*0.989
7949,1:00,1:00,,*1,0
7950,1:00,1:00,,*1,0
7951,1:00,1:00,,*1,0
7952,1:00,2:01,+,0,*1
7953,1:00,1:00,,*1,0
7954,1:00,1:00,,*0.766,0.234
7955,1:00,1:00,,*0.542,0.458
7956,1:00,1:00,,*1,0
7957,1:00,1:00,,*1,0
7958,1:00,1:00,,*1,0
7959,1:00,1:00,,*1,0
7960,1:00,1:00,,*1,0
7961,1:00,2:01,+,0.094,*0.906
7962,1:00,1:00,,*1,0
7963,1:00,2:01,+,0.137,*0.863
7964,1:00,1:00,,*1,0
7965,1:00,1:00,,*1,0
7966,1:00,1:00,,*1,0
7967,1:00,1:00,,*1,0
7968,2:01,2:01,,0,*1
7969,1:00,1:00,,*1,0
7970,1:00,1:00,,*1,0
7971,1:00,2:01,+,0,*1
7972,1:00,1:00,,*1,0
7973,1:00,1:00,,*1,0
7974,1:00,1:00,,*1,0
7975,1:00,1:00,,*1,0
7976,1:00,1:00,,*1,0
7977,1:00,1:00,,*1,0
7978,1:00,1:00,,*1,0
7979,1:00,1:00,,*1,0
7980,1:00,1:00,,*0.999,0.001
7981,1:00,1:00,,*1,0
7982,1:00,1:00,,*1,0
7983,1:00,1:00,,*1,0
7984,2:01,2:01,,0,*1
7985,1:00,1:00,,*1,0
7986,1:00,1:00,,*1,0
7987,1:00,1:00,,*1,0
7988,1:00,1:00,,*1,0
7989,1:00,2:01,+,0.257,*0.743
7990,1:00,1:00,,*1,0
7991,1:00,1:00,,*1,0
7992,1:00,1:00,,*1,0
7993,1:00,1:00,,*1,0
7994,1:00,2:01,+,0,*1
7995,1:00,1:00,,*1,0
7996,1:00,1:00,,*1,0
7997,1:00,1:00,,*1,0
7998,1:00,1:00,,*1,0
7999,1:00,2:01,+,0,*1
8000,1:00,2:01,+,0.116,*0.884
8001,1:00,1:00,,*1,0
8002,1:00,1:00,,*0.996,0.004
8003,1:00,1:00,,*1,0
8004,1:00,2:01,+,0,*1
8005,1:00,1:00,,*0.64,0.36
8006,1:00,1:00,,*1,0
8007,1:00,1:00,,*1,0
8008,1:00,1:00,,*1,0
8009,1:00,1:00,,*1,0
8010,1:00,1:00,,*1,0
8011,1:00,1:00,,*1,0
8012,1:00,1:00,,*0.982,0.018
8013,1:00,1:00,,*1,0
8014,1:00,1:00,,*0.999,0.001
8015,1:00,1:00,,*1,0
8016,1:00,1:00,,*1,0
8017,1:00,2:01,+,0.42,*0.58
8018,1:00,1:00,,*1,0
8019,1:00,1:00,,*1,0
8020,1:00,1:00,,*1,0
8021,1:00,1:00,,*1,0
8022,1:00,1:00,,*1,0
8023,1:00,1:00,,*1,0
8024,1:00,1:00,,*0.984,0.016
8025,1:00,1:00,,*1,0
8026,1:00,1:00,,*1,0
8027,1:00,1:00,,*1,0
8028,1:00,1:00,,*1,0
8029,1:00,1:00,,*1,0
8030,1:00,1:00,,*0.925,0.075
8031,1:00,1:00,,*1,0
8032,1:00,1:00,,*1,0
8033,1:00,1:00,,*1,0
8034,1:00,1:00,,*0.992,0.008
8035,1:00,1:00,,*0.544,0.456
8036,1:00,1:00,,*1,0
8037,1:00,2:01,+,0,*1
8038,1:00,2:01,+,0.147,*0.853
